date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:37	129932/129932	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:37%20GMT	https://www.tastemade.com/recipes/popcorn-grits-and-shrimp	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/popcorn-grits-and-shrimp.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:38	132977/132977	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:38%20GMT	https://www.tastemade.com/recipes/chorizo-fried-rice-with-pickled-peaches-6-minute-eggs	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chorizo-fried-rice-with-pickled-peaches-6-minute-eggs.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:39	163972/163972	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:39%20GMT	https://www.tastemade.com/recipes/lasagne-swiss-roll-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/lasagne-swiss-roll-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:40	115972/115972	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:40%20GMT	https://www.tastemade.com/recipes/afternoon-tea-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/afternoon-tea-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:41	102870/102870	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:41%20GMT	https://www.tastemade.com/recipes/kinder-cheesecake-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/kinder-cheesecake-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:42	107132/107132	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:42%20GMT	https://www.tastemade.com/recipes/best-ever-spotted-dick-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-ever-spotted-dick-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:43	100006/100006	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:43%20GMT	https://www.tastemade.com/recipes/hasselback-aubergine-parmigiana-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/hasselback-aubergine-parmigiana-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:44	91451/91451	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:44%20GMT	https://www.tastemade.com/recipes/chorizo-scotch-eggs-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chorizo-scotch-eggs-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:45	132203/132203	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:45%20GMT	https://www.tastemade.com/recipes/classic-shepherds-pie-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/classic-shepherds-pie-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:46	114287/114287	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:46%20GMT	https://www.tastemade.com/recipes/veggie-curry-puff-pies-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/veggie-curry-puff-pies-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:47	115739/115739	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:47%20GMT	https://www.tastemade.com/recipes/cinnamon-pretzels-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/cinnamon-pretzels-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:48	138352/138352	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:48%20GMT	https://www.tastemade.com/recipes/swedish-princess-cakes-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/swedish-princess-cakes-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:49	112256/112256	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:49%20GMT	https://www.tastemade.com/recipes/croque-monsieur-crown-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/croque-monsieur-crown-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:50	126807/126807	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:50%20GMT	https://www.tastemade.com/recipes/custard-cream-cupcakes-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/custard-cream-cupcakes-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:51	96635/96635	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:51%20GMT	https://www.tastemade.com/recipes/apple-turnovers-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/apple-turnovers-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:52	96019/96019	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:52%20GMT	https://www.tastemade.com/recipes/ginger-almond-shortbread-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/ginger-almond-shortbread-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:53	91137/91137	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:53%20GMT	https://www.tastemade.com/recipes/white-wine-berry-eton-mess-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/white-wine-berry-eton-mess-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:54	108582/108582	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:54%20GMT	https://www.tastemade.com/recipes/mince-pie-tray-bake-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mince-pie-tray-bake-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:55	113419/113419	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:55%20GMT	https://www.tastemade.com/recipes/butternut-squash-courgette-and-blue-cheese-tart-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/butternut-squash-courgette-and-blue-cheese-tart-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:56	107956/107956	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:56%20GMT	https://www.tastemade.com/recipes/salted-caramel-tea-cakes-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/salted-caramel-tea-cakes-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=european)
09:00:57	140044/140044	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:57%20GMT	https://www.tastemade.com/recipes/healthy-sausage-gravy-biscuits	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/healthy-sausage-gravy-biscuits.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:00:58	117233/117233	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:58%20GMT	https://www.tastemade.com/recipes/back-to-school-smoothies	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/back-to-school-smoothies.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:00:59	109198/109198	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:00:59%20GMT	https://www.tastemade.com/recipes/eggplant-rolatini	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/eggplant-rolatini.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:00	102545/102545	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:00%20GMT	https://www.tastemade.com/recipes/avocado-chocolate-mousse	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/avocado-chocolate-mousse.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:01	110916/110916	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:01%20GMT	https://www.tastemade.com/recipes/zucchini-pasta-with-pesto	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/zucchini-pasta-with-pesto.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:02	104455/104455	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:02%20GMT	https://www.tastemade.com/recipes/roasted-cauliflower-steaks	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/roasted-cauliflower-steaks.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:03	123381/123381	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:03%20GMT	https://www.tastemade.com/recipes/healthy-fish-tacos	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/healthy-fish-tacos.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:04	171302/171302	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:04%20GMT	https://www.tastemade.com/recipes/smoky-thick-cut-bacon-spring-rolls	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/smoky-thick-cut-bacon-spring-rolls.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:05	116792/116792	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:05%20GMT	https://www.tastemade.com/recipes/baked-oatmeal	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/baked-oatmeal.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:06	107991/107991	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:06%20GMT	https://www.tastemade.com/recipes/strawberry-basil-feta-and-walnut-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/strawberry-basil-feta-and-walnut-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:07	115330/115330	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:07%20GMT	https://www.tastemade.com/recipes/corn-and-quinoa-zesty-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/corn-and-quinoa-zesty-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:08	108935/108935	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:08%20GMT	https://www.tastemade.com/recipes/shaved-fennel-apple-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/shaved-fennel-apple-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:09	98170/98170	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:09%20GMT	https://www.tastemade.com/recipes/arugula-beet-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/arugula-beet-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:10	100251/100251	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:10%20GMT	https://www.tastemade.com/recipes/avocado-lentil-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/avocado-lentil-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:11	108008/108008	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:11%20GMT	https://www.tastemade.com/recipes/california-cheese-and-veggie-grain-bowls	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/california-cheese-and-veggie-grain-bowls.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:12	120008/120008	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:12%20GMT	https://www.tastemade.com/recipes/chocolate-avocado-pudding-with-sweet-and-spicy-nuts	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chocolate-avocado-pudding-with-sweet-and-spicy-nuts.html	(from https://www.tastemade.com/recipes/browse?diet__or=healthy)
09:01:13	119388/119388	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:13%20GMT	https://www.tastemade.com/recipes/spicy-italian-clam-bowl-with-toasted-baguette	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/spicy-italian-clam-bowl-with-toasted-baguette.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:14	101360/101360	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:14%20GMT	https://www.tastemade.com/recipes/fennel-salad-carpaccio	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/fennel-salad-carpaccio.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:15	139335/139335	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:15%20GMT	https://www.tastemade.com/recipes/pan-seared-branzino-with-sweet-pea-puree-and-crunchy-vegetables	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pan-seared-branzino-with-sweet-pea-puree-and-crunchy-vegetables.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:16	119105/119105	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:16%20GMT	https://www.tastemade.com/recipes/insalata-tricolore-with-shallot-vinaigrette	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/insalata-tricolore-with-shallot-vinaigrette.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:17	129750/129750	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:17%20GMT	https://www.tastemade.com/recipes/ribeye-tagliata-with-gremolata	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/ribeye-tagliata-with-gremolata.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:18	127347/127347	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:18%20GMT	https://www.tastemade.com/recipes/farotto-cacio-e-pepe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/farotto-cacio-e-pepe.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:19	130741/130741	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:19%20GMT	https://www.tastemade.com/recipes/italian-chopped-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/italian-chopped-salad.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:20	132893/132893	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:20%20GMT	https://www.tastemade.com/recipes/chicken-parm	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chicken-parm.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:21	123783/123783	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:21%20GMT	https://www.tastemade.com/recipes/rigatoni-with-vodka-sauce	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/rigatoni-with-vodka-sauce.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:22	112122/112122	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:22%20GMT	https://www.tastemade.com/recipes/spaghetti-al-pomodoro	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/spaghetti-al-pomodoro.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:23	103753/103753	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:23%20GMT	https://www.tastemade.com/recipes/focaccia-alle-olive	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/focaccia-alle-olive.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:24	103474/103474	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:24%20GMT	https://www.tastemade.com/recipes/insalata-di-carciofi	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/insalata-di-carciofi.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:25	108420/108420	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:25%20GMT	https://www.tastemade.com/recipes/peperonata-sweet-peppers-side-dish	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/peperonata-sweet-peppers-side-dish.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:26	161610/161610	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:26%20GMT	https://www.tastemade.com/recipes/porchetta-street-sandwich	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/porchetta-street-sandwich.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:27	105285/105285	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:27%20GMT	https://www.tastemade.com/recipes/sauteed-rapini	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/sauteed-rapini.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:28	126333/126333	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:28%20GMT	https://www.tastemade.com/recipes/tomato-and-herb-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/tomato-and-herb-salad.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:29	112721/112721	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:29%20GMT	https://www.tastemade.com/recipes/bruschetta-with-herb-ricotta	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/bruschetta-with-herb-ricotta.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:30	106916/106916	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:30%20GMT	https://www.tastemade.com/recipes/limoncello-spritz	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/limoncello-spritz.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:31	116392/116392	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:31%20GMT	https://www.tastemade.com/recipes/marinated-olives-and-cheese	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/marinated-olives-and-cheese.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:32	125262/125262	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:32%20GMT	https://www.tastemade.com/recipes/caesar-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/caesar-salad.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:33	93147/93147	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:33%20GMT	https://www.tastemade.com/recipes/pizza-beignets	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pizza-beignets.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:34	136725/136725	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:34%20GMT	https://www.tastemade.com/recipes/pizza-margherita	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pizza-margherita.html	(from https://www.tastemade.com/recipes/browse?author__or=daniele%20uditi)
09:01:35	112160/112160	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:35%20GMT	https://www.tastemade.com/recipes/chinese-broccoli-with-bacon-oyster-sauce-and-sesame	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chinese-broccoli-with-bacon-oyster-sauce-and-sesame.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:36	110172/110172	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:36%20GMT	https://www.tastemade.com/recipes/deep-fried-sweet-chinese-buns-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/deep-fried-sweet-chinese-buns-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:37	101980/101980	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:37%20GMT	https://www.tastemade.com/recipes/biang-biang-noodles-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/biang-biang-noodles-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:38	125372/125372	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:38%20GMT	https://www.tastemade.com/recipes/pac-man-dim-sum-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pac-man-dim-sum-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:39	129329/129329	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:39%20GMT	https://www.tastemade.com/recipes/peking-duck-fries-recipe	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/peking-duck-fries-recipe.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:40	86719/86719	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:40%20GMT	https://www.tastemade.com/recipes/best-instant-noodles-with-roast-pork	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-instant-noodles-with-roast-pork.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:41	121962/121962	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:41%20GMT	https://www.tastemade.com/recipes/best-chilli-crab-and-chinese-buns	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-chilli-crab-and-chinese-buns.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:42	125524/125524	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:42%20GMT	https://www.tastemade.com/recipes/best-knorr-omurice-jok	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-knorr-omurice-jok.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:43	132898/132898	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:43%20GMT	https://www.tastemade.com/recipes/best-sweet-and-sour-cauliflower	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-sweet-and-sour-cauliflower.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:44	106529/106529	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:44%20GMT	https://www.tastemade.com/recipes/best-biang-biang-mian	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-biang-biang-mian.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:45	101564/101564	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:45%20GMT	https://www.tastemade.com/recipes/amazing-bubble-tea-megashakes	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/amazing-bubble-tea-megashakes.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:46	89476/89476	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:46%20GMT	https://www.tastemade.com/recipes/best-duck-ramen	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-duck-ramen.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:47	121348/121348	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:47%20GMT	https://www.tastemade.com/recipes/amazing-shrimp-toast-sandwich	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/amazing-shrimp-toast-sandwich.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:48	98553/98553	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:48%20GMT	https://www.tastemade.com/recipes/szechuan-sauce	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/szechuan-sauce.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:49	109526/109526	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:49%20GMT	https://www.tastemade.com/recipes/red-hot-chili-noods	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/red-hot-chili-noods.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:50	135500/135500	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:50%20GMT	https://www.tastemade.com/recipes/kung-pao-chicken	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/kung-pao-chicken.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:51	115890/115890	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:51%20GMT	https://www.tastemade.com/recipes/sesame-chicken	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/sesame-chicken.html	(from https://www.tastemade.com/recipes/browse?cuisine_type__or=chinese)
09:01:52	116468/116468	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:52%20GMT	https://www.tastemade.com/recipes/grilled-cheese-n-tomato-soup-bake	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/grilled-cheese-n-tomato-soup-bake.html	(from https://www.tastemade.com/recipes/browse?category__or=kid_friendly)
09:01:53	115954/115954	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:53%20GMT	https://www.tastemade.com/recipes/alien-pasta	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/alien-pasta.html	(from https://www.tastemade.com/recipes/browse?category__or=kid_friendly)
09:01:54	126410/126410	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:54%20GMT	https://www.tastemade.com/recipes/crazy-kitchen-sink-cookies	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/crazy-kitchen-sink-cookies.html	(from https://www.tastemade.com/recipes/browse?category__or=kid_friendly)
09:01:55	100192/100192	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2013:01:55%20GMT	https://www.tastemade.com/recipes/cheesy-spinach-artichoke-dip-pizza	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/cheesy-spinach-artichoke-dip-pizza.html	(from https://www.tastemade.com/recipes/browse?author__or=dini%20klein)
